,Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor
1784,Apoidea,ALLO-GER-632,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Anthidini,Anthidium,,Anthidium_scapulare,Male,0.0472,0.036904,-4.575999809,0.73826241,2.0922968,1.972723085,9.531,5.853681109
1785,Apoidea,ALLO-GER-633,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0462,0.036904,-4.678171079,0.54290482,1.7209988,1.62264458,12.323,7.568451612
1786,Apoidea,ALLO-GER-634,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0484,0.036904,-4.46575613,0.696622833,2.0069634,1.892266446,14.114,8.668435125
1787,Apoidea,ALLO-GER-635,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0701,0.036904,-3.405325892,1.06494664,2.9006842,2.73491155,20.779,12.76189694
1788,Apoidea,ALLO-GER-636,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0541,0.036904,-4.06307848,0.735768643,2.0870856,1.967809702,15.877,9.7512218
1789,Apoidea,ALLO-GER-637,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0728,0.036904,-3.32712941,1.028587313,2.7971116,2.637258072,21.943,13.4767941
1790,Apoidea,ALLO-GER-639,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0437,0.036904,-4.991421075,0.566840144,1.7626884,1.66195164,12.671,7.782183752
1791,Apoidea,ALLO-GER-640,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0462,0.036904,-4.678171079,0.512937153,1.6701896,1.5747391,12.618,7.749632592
1792,Apoidea,ALLO-GER-641,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0473,0.036904,-4.566334162,0.501562251,1.651299,1.556928089,14.038,8.621757991
1793,Apoidea,ALLO-GER-642,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0452,0.036904,-4.791981808,0.541389668,1.7183932,1.620187889,13.761,8.451632121
1794,Apoidea,ALLO-GER-643,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,2/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_gallarum,Male,0.0417,0.036904,-5.339973042,0.482847789,1.6206832,1.528061966,9.678,5.943964513
1795,Apoidea,ALLO-GER-644,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_haemorrhoa,Female,0.059,0.036904,-3.812358682,0.897382044,2.4531724,2.312974825,17.152,10.53429214
1796,Apoidea,ALLO-GER-645,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0789,0.036904,-3.170180903,1.108450864,3.0296614,2.856517767,22.426,13.77343957
1797,Apoidea,ALLO-GER-646,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0616,0.036904,-3.701113992,0.958662475,2.6082056,2.459147955,18.018,11.0661658
1798,Apoidea,ALLO-GER-647,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0741,0.036904,-3.29155405,1.105651853,3.0211932,2.848533521,21.287,13.07389673
1799,Apoidea,ALLO-GER-648,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_bicolor,Female,0.0506,0.036904,-4.29065146,0.718453556,2.0512586,1.934030198,14.762,9.06641911
1800,Apoidea,ALLO-GER-649,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,2/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_gallarum,Female,0.0446,0.036904,-4.867054566,0.710482846,2.0349736,1.918675877,11.401,7.002184275
1801,Apoidea,ALLO-GER-650,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0707,0.036904,-3.387412827,1.140609337,3.1286742,2.949872035,20.875,12.82085753
1802,Apoidea,ALLO-GER-651,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_pictipes,Female,0.0413,0.036904,-5.427060242,0.218471856,1.244174,1.173070079,10.264,6.303869783
1803,Apoidea,ALLO-GER-652,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_angustatus,Female,0.0405,0.036904,-5.627933162,-0.009263373,0.9907794,0.934156853,9.615,5.905271626
1804,Apoidea,ALLO-GER-653,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0401,0.036904,-5.745855251,0.127549939,1.1360416,1.071117391,9.12,5.601256082
1805,Apoidea,ALLO-GER-654,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_gredleri,Male,0.0395,0.036904,-5.95378348,0.001201078,1.0012018,0.943983618,8.698,5.342075154
1806,Apoidea,ALLO-GER-655,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0472,0.036904,-4.575999809,0.575670223,1.778322,1.676691788,14.747,9.057206518
1807,Apoidea,ALLO-GER-656,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0467,0.036904,-4.62578114,0.728878544,2.0727548,1.954297901,13.56,8.328183385
1808,Apoidea,ALLO-GER-657,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0686,0.036904,-3.451564789,1.06651738,2.905244,2.739210759,21.209,13.02599125
1809,Apoidea,ALLO-GER-659,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0505,0.036904,-4.297979647,0.728249811,2.071452,1.953069555,13.868,8.517348612
1810,Apoidea,ALLO-GER-660,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0706,0.036904,-3.390376143,1.022982441,2.781478,2.622517924,20.324,12.48244831
1811,Apoidea,ALLO-GER-661,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0538,0.036904,-4.080678371,0.724784695,2.0642866,1.946313654,14.768,9.070104147
1812,Apoidea,ALLO-GER-663,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0487,0.036904,-4.439994788,0.638490235,1.8936198,1.785400376,14.453,8.87663971
1813,Apoidea,ALLO-GER-664,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0508,0.036904,-4.27615425,0.75002361,2.11705,1.996061652,15.614,9.589694349
1814,Apoidea,ALLO-GER-665,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0467,0.036904,-4.62578114,0.561653026,1.7535688,1.653353221,13.521,8.304230645
1815,Apoidea,ALLO-GER-666,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,2/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_gallarum,Female,0.0424,0.036904,-5.203734724,0.62323864,1.8649582,1.758376772,10.452,6.419334273
1816,Apoidea,ALLO-GER-667,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_spinulosa,Female,0.0422,0.036904,-5.24080346,0.528801289,1.696897,1.599920186,10.737,6.594373525
1817,Apoidea,ALLO-GER-668,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0898,0.036904,-2.939427557,1.138942322,3.123463,2.944958653,19.681,12.08753519
1818,Apoidea,ALLO-GER-669,Europe,Germany,LK,Würzburg,Opferbaum3,10.067944,49.912992,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_truncorum,Male,0.0424,0.036904,-5.203734724,0.414228068,1.5132022,1.426723452,11.196,6.876278848
1819,Apoidea,ALLO-GER-670,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_helvola,Female,0.0546,0.036904,-4.034416654,0.848127088,2.335269,2.201809545,15.847,9.732796615
1820,Apoidea,ALLO-GER-671,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0823,0.036904,-3.092331284,1.153435329,3.169061,2.98795075,20.994,12.8939441
1821,Apoidea,ALLO-GER-672,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0646,0.036904,-3.586467281,0.935928483,2.5495796,2.403872402,17.689,10.86410294
1822,Apoidea,ALLO-GER-673,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0595,0.036904,-3.78998238,0.889116432,2.432979,2.293935468,17.578,10.79592976
1823,Apoidea,ALLO-GER-674,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_malachurum,Female,0.0477,0.036904,-4.528579584,0.48083612,1.6174262,1.524991102,13.81,8.481726589
1824,Apoidea,ALLO-GER-675,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_nigritus,Female,0.0439,0.036904,-4.962416722,0.395544057,1.485192,1.40031402,12.341,7.579506722
1825,Apoidea,ALLO-GER-676,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_pauxillum,Female,0.0405,0.036904,-5.627933162,0.042621463,1.0435428,0.983904851,10.2,6.264562723
1826,Apoidea,ALLO-GER-677,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_malachurum,Female,0.0447,0.036904,-4.854144497,0.47315466,1.6050496,1.513321819,12.378,7.602231116
1827,Apoidea,ALLO-GER-678,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Megachilini,Megachile,,Megachile_ericetorum,Male,0.0679,0.036904,-3.473897115,1.119356564,3.0628828,2.887840581,17.246,10.59202438
1828,Apoidea,ALLO-GER-679,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,2/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Megachilini,Coelioxys,,Coelioxys_inermis,Male,0.0471,0.036904,-4.585759792,0.685526114,1.9848158,1.87138457,14.696,9.025883704
1829,Apoidea,ALLO-GER-680,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0657,0.036904,-3.54751879,1.026255766,2.7905976,2.631116344,21.553,13.2372667
1830,Apoidea,ALLO-GER-681,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0659,0.036904,-3.54059739,0.91449448,2.4955134,2.352896058,19.854,12.19378709
1831,Apoidea,ALLO-GER-682,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0695,0.036904,-3.423565698,0.993271402,2.700053,2.545746322,20.77,12.75636939
1832,Apoidea,ALLO-GER-683,Europe,Germany,LK,Würzburg,Opferbaum3,10.067944,49.912992,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0656,0.036904,-3.550997539,0.903734633,2.468806,2.327714973,20.482,12.57948762
1833,Apoidea,ALLO-GER-684,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_leucozonium,Female,0.048,0.036904,-4.501170596,0.674304874,1.9626682,1.850502695,12.995,7.981175744
1834,Apoidea,ALLO-GER-685,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0447,0.036904,-4.854144497,0.508637752,1.6630242,1.567983199,13.606,8.356435334
1835,Apoidea,ALLO-GER-686,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.044,0.036904,-4.948224034,0.559793943,1.7503118,1.650282357,12.961,7.960293868
1836,Apoidea,ALLO-GER-687,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_xanthopus,Female,0.0571,0.036904,-3.902270714,0.969097353,2.6355644,2.484943214,18.155,11.15030747
1837,Apoidea,ALLO-GER-688,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0473,0.036904,-4.566334162,0.688475485,1.9906784,1.876912126,14.934,9.172056834
1838,Apoidea,ALLO-GER-689,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_adunca,Female,0.0592,0.036904,-3.803347989,0.908997803,2.481834,2.339998429,17.138,10.52569372
1839,Apoidea,ALLO-GER-690,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_adunca,Male,0.0582,0.036904,-3.849236017,1.022982441,2.781478,2.622517924,17.986,11.04651227
1840,Apoidea,ALLO-GER-691,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_helvola,Female,0.0577,0.036904,-3.872994618,0.895787571,2.449264,2.309289788,15.554,9.55284398
1841,Apoidea,ALLO-GER-692,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0614,0.036904,-3.70924544,0.913711087,2.4935592,2.35105354,18.002,11.05633903
1842,Apoidea,ALLO-GER-693,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_haemorrhoa,Female,0.0664,0.036904,-3.523500618,0.971812398,2.6427298,2.491699115,17.928,11.01089025
1843,Apoidea,ALLO-GER-694,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_lagopus,Female,0.0545,0.036904,-4.040083675,0.889651764,2.4342818,2.295163813,15.269,9.377804728
1844,Apoidea,ALLO-GER-695,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_helvola,Female,0.0582,0.036904,-3.849236017,0.864176132,2.3730502,2.237431569,17.145,10.52999293
1845,Apoidea,ALLO-GER-696,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_lagopus,Female,0.0573,0.036904,-3.892416476,0.884016435,2.4206024,2.282266184,16.594,10.19158371
1846,Apoidea,ALLO-GER-697,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Sphecodes,,Sphecodes_ephippius,Female,0.0436,0.036904,-5.006244946,0.298917221,1.348398,1.271337729,10.761,6.609113673
1847,Apoidea,ALLO-GER-698,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.036904,-5.382568919,0.201043371,1.2226778,1.152802376,10.152,6.235082428
1848,Apoidea,ALLO-GER-699,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Melectini,Melecta,,Melecta_punctata,Male,0.0734,0.036904,-3.310552613,1.242277848,3.4634938,3.265556863,20.027,12.30003899
1849,Apoidea,ALLO-GER-700,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0396,0.036904,-5.915986086,0.038869113,1.0396344,0.980219814,7.813,4.798532211
1850,Apoidea,ALLO-GER-701,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0397,0.036904,-5.879565455,0.186554253,1.20509,1.13621971,9.957,6.115318729
1851,Apoidea,ALLO-GER-702,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0383,0.036904,-6.574144275,0.172400506,1.1881536,1.120251216,9.434,5.794106346
1852,Apoidea,ALLO-GER-703,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.0675,0.036904,-3.486885998,0.964141941,2.6225364,2.472659757,18.954,11.64103155
1853,Apoidea,ALLO-GER-704,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0497,0.036904,-4.358622657,0.675631574,1.9652738,1.852959386,15.25,9.366135444
1854,Apoidea,ALLO-GER-705,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0464,0.036904,-4.656884622,0.550821921,1.7346782,1.635542209,13.993,8.594120214
1855,Apoidea,ALLO-GER-706,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.045,0.036904,-4.816385166,0.470716625,1.6011412,1.509636782,13.435,8.251411783
1856,Apoidea,ALLO-GER-707,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0422,0.036904,-5.24080346,0.565360853,1.7600828,1.659494949,12.401,7.616357091
1857,Apoidea,ALLO-GER-708,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0445,0.036904,-4.880133486,0.53683039,1.7105764,1.612817815,13.495,8.288262152
1858,Apoidea,ALLO-GER-709,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0496,0.036904,-4.366468296,0.629158908,1.876032,1.76881771,14.137,8.6825611
1859,Apoidea,ALLO-GER-710,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_xanthopus,Female,0.0587,0.036904,-3.826028812,0.842532668,2.322241,2.189526089,16.401,10.07304836
1860,Apoidea,ALLO-GER-711,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0477,0.036904,-4.528579584,0.660603741,1.9359608,1.825321609,14.616,8.976749879
1861,Apoidea,ALLO-GER-712,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,1/5/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_bicolor,Female,0.0599,0.036904,-3.772434991,0.93898971,2.5573964,2.411242476,16.32,10.02330036
1862,Apoidea,ALLO-GER-713,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_adunca,Female,0.0605,0.036904,-3.746678073,0.979179818,2.6622718,2.510124299,19.052,11.70122049
1863,Apoidea,ALLO-GER-714,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_lagopus,Female,0.0555,0.036904,-3.984808775,0.920480184,2.5104956,2.367022033,16.207,9.953898829
1864,Apoidea,ALLO-GER-715,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_haemorrhoa,Female,0.0645,0.036904,-3.590084444,1.023216606,2.7821294,2.623132097,18.219,11.18961453
1865,Apoidea,ALLO-GER-716,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_spinulosa,Female,0.0487,0.036904,-4.439994788,0.755546791,2.1287752,2.007116763,11.541,7.088168469
1866,Apoidea,ALLO-GER-717,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_truncorum,Male,0.0417,0.036904,-5.339973042,0.269503336,1.309314,1.23448736,8.354,5.130799705
1867,Apoidea,ALLO-GER-718,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_leaiana,Male,0.0479,0.036904,-4.510223709,0.714954268,2.0440932,1.927274297,12.897,7.920986808
1868,Apoidea,ALLO-GER-719,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0608,0.036904,-3.734044198,0.882130912,2.4160426,2.277966975,17.714,10.87945726
1869,Apoidea,ALLO-GER-720,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_malachurum,Female,0.0467,0.036904,-4.62578114,0.483651324,1.621986,1.529290312,13.474,8.275364523
1870,Apoidea,ALLO-GER-721,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_angustatus,Male,0.0397,0.036904,-5.879565455,0.090757468,1.0950034,1.032424504,8.32,5.109917829
1871,Apoidea,ALLO-GER-722,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_communis,Female,0.0401,0.036904,-5.745855251,0.096688684,1.1015174,1.038566232,9.142,5.614767884
1872,Apoidea,ALLO-GER-723,Europe,Germany,LK,Würzburg,Bergtheim3,10.057294,49.902308,14,16/6/17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,,Hylaeus_communis,Female,0.0405,0.036904,-5.627933162,0.20635688,1.2291918,1.158944104,8.99,5.521413616
