Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL
Apoidea,ALLO-GER-152,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.166006,5.14062647
Apoidea,ALLO-GER-153,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0015,0,0.0015,1.100866,4.784406237
Apoidea,ALLO-GER-157,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0014,0,0.0014,1.029212,4.501886741
Apoidea,ALLO-GER-160,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.133436,5.202043752
Apoidea,ALLO-GER-161,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0018,0,0.0018,1.081324,5.263461033
Apoidea,ALLO-GER-165,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0022,0,0.0022,1.159492,5.674342647
Apoidea,ALLO-GER-166,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0015,0,0.0015,1.07481,5.630736377
Apoidea,ALLO-GER-167,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0017,0,0.0017,1.0767642,5.52878369
Apoidea,ALLO-GER-168,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0017,0,0.0017,1.0897922,5.236437429
Apoidea,ALLO-GER-170,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0016,0,0.0016,1.10738,5.044815511
Apoidea,ALLO-GER-173,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0014,0,0.0014,1.1210594,5.547208874
Apoidea,ALLO-GER-176,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0011,0,0.0011,1.0337718,4.640689798
Apoidea,ALLO-GER-177,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0015,0,0.0015,1.0982604,5.740673311
Apoidea,ALLO-GER-178,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0019,0,0.0019,1.1191052,4.864248703
Apoidea,ALLO-GER-179,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.1907592,5.824200814
Apoidea,ALLO-GER-180,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.1419042,5.421303447
Apoidea,ALLO-GER-182,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.1705658,6.285444599
Apoidea,ALLO-GER-183,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0019,0,0.0019,1.0995632,5.429901866
Apoidea,ALLO-GER-186,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0014,0,0.0014,1.0318176,5.410248336
Apoidea,ALLO-GER-187,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0019,0,0.0019,1.136693,5.690925313
Apoidea,ALLO-GER-191,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0019,0,0.0019,1.1178024,5.225996491
Apoidea,ALLO-GER-196,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.10738,4.963130526
Apoidea,ALLO-GER-197,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0015,0,0.0015,1.0839296,4.845209345
Apoidea,ALLO-GER-199,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0023,0,0.0023,1.2174666,5.901586589
Apoidea,ALLO-GER-200,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.001,0,0.001,0.9223824,4.051083894
Apoidea,ALLO-GER-203,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0017,0,0.0017,1.0441942,5.35865782
Apoidea,ALLO-GER-205,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0013,0,0.0013,1.0774156,5.355586956
Apoidea,ALLO-GER-209,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0023,0,0.0023,1.1829424,5.644248179
Apoidea,ALLO-GER-210,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0016,0,0.0016,1.1132426,4.989539957
Apoidea,ALLO-GER-212,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0016,0,0.0016,1.0787184,5.380153868
Apoidea,ALLO-GER-214,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0018,0,0.0018,1.188805,5.2867996
Apoidea,ALLO-GER-215,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0018,0,0.0018,1.117151,5.119130421
Apoidea,ALLO-GER-216,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0016,0,0.0016,1.1197566,5.279429526
Apoidea,ALLO-GER-217,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0012,0,0.0012,0.9588608,4.919524256
Apoidea,ALLO-GER-218,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0014,0,0.0014,1.0702502,5.209413825
Apoidea,ALLO-GER-220,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0022,0,0.0022,1.1047744,5.819901604
Apoidea,ALLO-GER-221,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0019,0,0.0019,1.2011816,6.069255768
Apoidea,ALLO-GER-225,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0016,0,0.0016,1.0963062,5.123429631
Apoidea,ALLO-GER-226,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0011,0,0.0011,1.084581,5.358043647
Apoidea,ALLO-GER-231,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0019,0,0.0019,1.0930492,4.920138429
Apoidea,ALLO-GER-233,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.002,0,0.002,1.133436,5.01410687
Apoidea,ALLO-GER-234,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0012,0,0.0012,1.0806726,5.065083214
Apoidea,ALLO-GER-235,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0018,0,0.0018,1.0937006,4.811429841
Apoidea,ALLO-GER-236,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0016,0,0.0016,1.0611306,5.335933425
Apoidea,ALLO-GER-605,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0411,0.036904,0.004196,1.2578534,6.444515358
Apoidea,ALLO-GER-653,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0401,0.036904,0.003196,1.1360416,5.601256082
Apoidea,ALLO-GER-698,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0415,0.036904,0.004596,1.2226778,6.235082428
Apoidea,ALLO-GER-701,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0397,0.036904,0.002796,1.20509,6.115318729
Apoidea,ALLO-GER-702,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0383,0.036904,0.001396,1.1881536,5.794106346
Apoidea,ALLO-GER-725,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0396,0.036904,0.002696,1.0702502,5.701980424
Apoidea,ALLO-GER-760,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0395,0.036904,0.002596,1.3041028,6.314310721
Apoidea,ALLO-GER-762,Europe,Germany,LK,Wurzberg,Prosselsheim2,49.871225,10.131019,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0408,0.036904,0.003896,1.2129068,6.138043123
Apoidea,ALLO-GER-785,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0399,0.036904,0.002996,1.2044386,5.29109881
Apoidea,ALLO-GER-831,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0411,0.036904,0.004196,1.2422198,5.878862195
Apoidea,ALLO-GER-854,Europe,Germany,LK,Wurzberg,Rieden2,49.937231,10.057994,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0413,0.036904,0.004396,1.078067,6.426704347
Apoidea,ALLO-GER-875,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0408,0.036904,0.003896,1.260459,5.717334744
Apoidea,ALLO-GER-896,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0404,0.036904,0.003496,1.156235,5.497460876
Apoidea,ALLO-GER-202,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_politum,Female,0.001,0,0.001,0.9223824,4.554091431
Apoidea,ALLO-GER-223,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_politum,Female,0.0011,0,0.0011,0.9797056,4.527682
Apoidea,ALLO-GER-425,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_puncticolle,Female,0.043,0.036904,0.006096,1.5750852,6.235696601
Apoidea,ALLO-GER-426,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_puncticolle,Female,0.0394,0.036904,0.002496,1.5750852,6.169365937
Apoidea,ALLO-GER-427,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_puncticolle,Female,0.0424,0.036904,0.005496,1.4643472,6.085224261
Apoidea,ALLO-GER-433,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_puncticolle,Female,0.0426,0.036904,0.005696,1.517762,5.536767936
Apoidea,ALLO-GER-705,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_puncticolle,Female,0.0464,0.036904,0.009496,1.7346782,8.594120214
Apoidea,ALLO-GER-730,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_puncticolle,Female,0.0457,0.036904,0.008796,1.8636554,8.849001933
Apoidea,ALLO-GER-65,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_qudrinotatum,Female,0.0425,0.036904,0.005596,1.5581488,6.71536557
Apoidea,ALLO-GER-195,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0018,0,0.0018,1.2350544,5.040516301
Apoidea,ALLO-GER-422,Europe,Germany,LK,Wurzberg,Bergtheim1,49.900486,10.053631,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0396,0.036904,0.002696,1.2513394,6.554452292
Apoidea,ALLO-GER-424,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0414,0.036904,0.004496,1.351655,6.061885694
Apoidea,ALLO-GER-428,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0393,0.036904,0.002396,1.2454768,5.729004028
Apoidea,ALLO-GER-430,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0408,0.036904,0.003896,1.3184336,5.725318991
Apoidea,ALLO-GER-432,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0421,0.036904,0.005196,1.3633802,6.025649498
Apoidea,ALLO-GER-434,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0403,0.036904,0.003396,1.3523064,5.959318834
Apoidea,ALLO-GER-435,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.04,0.036904,0.003096,1.4050698,6.375728003
Apoidea,ALLO-GER-806,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0401,0.036904,0.003196,1.315828,5.775681162
Apoidea,ALLO-GER-808,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.041,0.036904,0.004096,1.1223622,5.505445123
Apoidea,ALLO-GER-876,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,17/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Hemihalictus,Lasioglossum_villosulum,Female,0.0405,0.036904,0.003596,1.2852122,5.54413801
Apoidea,ALLO-GER-614,Europe,Germany,LK,Wurzberg,Prosselsheim4,49.850392,10.113375,14,1/5/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_xanthopus,Female,0.058,0.036904,0.021096,2.5573964,10.6301031
Apoidea,ALLO-GER-687,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_xanthopus,Female,0.0571,0.036904,0.020196,2.6355644,11.15030747
Apoidea,ALLO-GER-710,Europe,Germany,LK,Wurzberg,Hausen2,49.935697,10.017931,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_xanthopus,Female,0.0587,0.036904,0.021796,2.322241,10.07304836
Apoidea,ALLO-GER-749,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_xanthopus,Female,0.0609,0.036904,0.023996,2.5606534,11.39167739
Apoidea,ALLO-GER-751,Europe,Germany,LK,Wurzberg,Rieden1,49.937356,10.040881,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_xanthopus,Female,0.0574,0.036904,0.020496,2.110536,10.17254435
Apoidea,ALLO-GER-756,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,2/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Lasioglossum,Lasioglossum_xanthopus,Female,0.06,0.036904,0.023096,2.647941,11.30200816
Apoidea,ALLO-GER-608,Europe,Germany,LK,Wurzberg,Rieden2,49.937231,10.057994,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Megachilini,Megachile,Pseudomegachile,Megachile_ericetorum,Female,0.0665,0.036904,0.029596,3.1697124,13.07942429
Apoidea,ALLO-GER-678,Europe,Germany,LK,Wurzberg,Rieden1,49.937356,10.040881,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Megachilini,Megachile,Pseudomegachile,Megachile_ericetorum,Male,0.0679,0.036904,0.030996,3.0628828,10.59202438
Apoidea,ALLO-GER-699,Europe,Germany,LK,Wurzberg,Prosselsheim4,49.850392,10.113375,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Melectini,Melecta,Melecta,Melecta_punctata,Male,0.0734,0.036904,0.036496,3.4634938,12.30003899
Apoidea,ALLO-GER-724,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,16/6/17,NA,Pan_trap,Apidae,Nomadinae,Nomadini,Nomada,Nomada,Nomada_fabriciana,Female,0.0465,0.036904,0.009596,1.6955942,7.2343416
Apoidea,ALLO-GER-689,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Female,0.0592,0.036904,0.022296,2.481834,10.52569372
Apoidea,ALLO-GER-690,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Male,0.0582,0.036904,0.021296,2.781478,11.04651227
Apoidea,ALLO-GER-713,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Hoplitis,Hoplitis,Hoplitis_adunca,Female,0.0605,0.036904,0.023596,2.6622718,11.70122049
Apoidea,ALLO-GER-712,Europe,Germany,LK,Wurzberg,Rieden1,49.937356,10.040881,14,1/5/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,Neosmia,Osmia_bicolor,Female,0.0599,0.036904,0.022996,2.5573964,10.02330036
Apoidea,ALLO-GER-626,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Female,0.0734,0.036904,0.036496,3.19186,11.66866933
Apoidea,ALLO-GER-735,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16/6/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Female,0.0723,0.036904,0.035396,3.0915444,11.62383472
Apoidea,ALLO-GER-742,Europe,Germany,LK,Wurzberg,Rieden2,49.937231,10.057994,14,1/5/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Male,0.0667,0.036904,0.029796,3.374252,10.8763864
Apoidea,ALLO-GER-745,Europe,Germany,LK,Wurzberg,Rieden2,49.937231,10.057994,14,1/5/17,NA,Pan_trap,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Male,0.0573,0.036904,0.020396,2.9449794,11.89099989
